,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
1777,400.0,49.0%,39,21.0,2.8,"$1,787","$1,890",$310,2.2,49.2,4.3,7.4,0.9,37.8,11.4,12.3,4.9,22.5,10.5,1.8,19.7,0.0,0.0,9.8,0.0,10.9,6.3,5.3,76.7,66.5,33.5,53.7,33.8,6.9,$691,"$1,954","$1,787",11101120618,0.186,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,2150.537634408602
1778,520.0,50.6%,43,6.0,2.6,"$1,614","$2,000",$450,2.1,55.6,3.9,9.5,4.6,25.5,18.4,11.2,6.1,18.9,8.7,4.4,17.2,0.0,0.0,9.7,0.0,11.6,5.7,3.0,76.1,58.3,39.6,55.0,36.7,4.6,$764,"$2,016","$1,614",11101120619,0.275,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1890.9090909090908
1779,520.0,50.6%,43,6.0,2.6,"$1,614","$2,000",$450,2.1,55.6,3.9,9.5,4.6,25.5,18.4,11.2,6.1,18.9,8.7,4.4,17.2,0.0,0.0,9.7,0.0,11.6,5.7,3.0,76.1,58.3,39.6,55.0,36.7,4.6,$764,"$2,016","$1,614",11101120619,0.275,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1890.9090909090908
1780,444.0,52.1%,45,8.0,2.7,"$1,971","$2,000",$450,2.3,56.9,3.6,10.0,4.7,26.4,20.3,10.8,5.0,20.0,11.4,3.6,18.1,0.0,0.0,4.2,0.0,8.1,6.5,4.5,78.2,64.2,35.6,57.1,35.9,3.9,$843,"$2,125","$1,971",11101120620,0.4876,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,910.5824446267433
1781,444.0,52.1%,45,8.0,2.7,"$1,971","$2,000",$450,2.3,56.9,3.6,10.0,4.7,26.4,20.3,10.8,5.0,20.0,11.4,3.6,18.1,0.0,0.0,4.2,0.0,8.1,6.5,4.5,78.2,64.2,35.6,57.1,35.9,3.9,$843,"$2,125","$1,971",11101120620,0.4876,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,910.5824446267433
1782,480.0,51.3%,46,6.0,3,"$2,416","$2,204",$630,2.4,66.4,1.3,4.9,3.4,24.8,26.1,9.3,2.8,20.2,12.4,3.9,9.3,0.0,0.0,7.0,0.0,9.8,7.1,3.9,76.1,63.0,33.3,55.7,36.5,2.5,$936,"$2,650","$2,416",11101120621,0.5279,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,909.2631180147755
1783,480.0,51.3%,46,6.0,3,"$2,416","$2,204",$630,2.4,66.4,1.3,4.9,3.4,24.8,26.1,9.3,2.8,20.2,12.4,3.9,9.3,0.0,0.0,7.0,0.0,9.8,7.1,3.9,76.1,63.0,33.3,55.7,36.5,2.5,$936,"$2,650","$2,416",11101120621,0.5279,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,909.2631180147755
1784,405.0,52.9%,45,12.0,2.8,"$2,020","$2,433",$468,2,49.3,5.3,10.1,6.5,30.0,20.5,10.1,5.9,21.1,9.5,1.5,15.1,0.0,0.0,5.3,0.0,16.6,6.6,5.1,69.3,61.4,35.9,55.6,28.5,8.7,$765,"$2,225","$2,020",11101120622,0.2225,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1820.2247191011236
1785,405.0,52.9%,45,12.0,2.8,"$2,020","$2,433",$468,2,49.3,5.3,10.1,6.5,30.0,20.5,10.1,5.9,21.1,9.5,1.5,15.1,0.0,0.0,5.3,0.0,16.6,6.6,5.1,69.3,61.4,35.9,55.6,28.5,8.7,$765,"$2,225","$2,020",11101120622,0.2225,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1820.2247191011236
1786,559.0,47.0%,47,30.0,2.3,"$1,463","$1,950",$320,1.9,46.5,2.9,12.7,5.5,32.8,16.4,10.7,3.7,18.9,11.7,4.9,17.0,0.0,0.0,7.2,0.0,16.3,5.7,2.9,72.6,60.0,36.9,55.6,30.7,5.8,$797,"$2,238","$1,463",11101120623,0.3389,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1649.4541162584835
1787,559.0,47.0%,47,30.0,2.3,"$1,463","$1,950",$320,1.9,46.5,2.9,12.7,5.5,32.8,16.4,10.7,3.7,18.9,11.7,4.9,17.0,0.0,0.0,7.2,0.0,16.3,5.7,2.9,72.6,60.0,36.9,55.6,30.7,5.8,$797,"$2,238","$1,463",11101120623,0.3389,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1649.4541162584835
1788,395.0,50.0%,43,5.0,2.9,"$2,305","$2,600",$595,2.4,60.4,5.0,8.0,3.4,24.5,26.6,10.8,6.5,18.6,9.9,2.8,13.3,0.0,0.0,5.3,0.0,10.5,8.5,5.8,74.2,61.9,34.7,54.5,33.5,6.5,$809,"$2,381","$2,305",11101120624,0.1735,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,2276.657060518732
1789,395.0,50.0%,43,5.0,2.9,"$2,305","$2,600",$595,2.4,60.4,5.0,8.0,3.4,24.5,26.6,10.8,6.5,18.6,9.9,2.8,13.3,0.0,0.0,5.3,0.0,10.5,8.5,5.8,74.2,61.9,34.7,54.5,33.5,6.5,$809,"$2,381","$2,305",11101120624,0.1735,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,2276.657060518732
1790,476.0,49.3%,37,10.0,3.2,"$2,666","$2,167",$500,2.5,56.0,3.7,7.2,2.6,31.6,26.4,10.3,6.3,15.8,12.1,3.4,13.5,0.0,0.0,8.6,0.0,11.2,6.5,7.1,72.3,73.6,25.3,57.4,35.2,3.1,$977,"$2,896","$2,666",11101120625,0.2063,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,2307.31943771207
1791,476.0,49.3%,37,10.0,3.2,"$2,666","$2,167",$500,2.5,56.0,3.7,7.2,2.6,31.6,26.4,10.3,6.3,15.8,12.1,3.4,13.5,0.0,0.0,8.6,0.0,11.2,6.5,7.1,72.3,73.6,25.3,57.4,35.2,3.1,$977,"$2,896","$2,666",11101120625,0.2063,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,2307.31943771207
1792,571.0,50.3%,37,19.0,2.7,"$2,111","$1,975",$410,2.1,54.1,0.9,7.1,3.0,35.7,21.4,11.3,5.8,19.0,10.0,4.3,12.1,0.0,0.0,8.0,0.0,9.1,7.0,4.4,76.4,67.5,29.2,55.8,34.9,2.9,$905,"$2,304","$2,111",11101120626,0.4451,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1282.857784767468
1793,571.0,50.3%,37,19.0,2.7,"$2,111","$1,975",$410,2.1,54.1,0.9,7.1,3.0,35.7,21.4,11.3,5.8,19.0,10.0,4.3,12.1,0.0,0.0,8.0,0.0,9.1,7.0,4.4,76.4,67.5,29.2,55.8,34.9,2.9,$905,"$2,304","$2,111",11101120626,0.4451,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1282.857784767468
1794,557.0,53.9%,47,17.0,2.6,"$1,648","$1,990",$360,2.2,57.8,2.2,10.0,4.9,26.0,24.0,10.2,4.7,14.9,16.7,3.1,12.7,0.0,0.0,7.8,0.0,10.9,10.2,3.6,73.6,60.2,39.1,52.0,37.6,3.0,$850,"$2,235","$1,648",11101120627,0.4558,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1222.0272049144362
1795,557.0,53.9%,47,17.0,2.6,"$1,648","$1,990",$360,2.2,57.8,2.2,10.0,4.9,26.0,24.0,10.2,4.7,14.9,16.7,3.1,12.7,0.0,0.0,7.8,0.0,10.9,10.2,3.6,73.6,60.2,39.1,52.0,37.6,3.0,$850,"$2,235","$1,648",11101120627,0.4558,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1222.0272049144362
1796,481.0,53.4%,35,14.0,2.8,"$1,593","$1,898",$385,2,45.7,1.0,7.9,6.3,39.1,13.1,8.9,2.6,22.0,10.2,3.7,19.9,0.0,0.0,7.9,0.0,7.6,5.9,3.8,79.7,66.4,29.1,46.2,43.5,1.6,$719,"$2,077","$1,593",11101120628,0.3564,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1349.6071829405164
1797,481.0,53.4%,35,14.0,2.8,"$1,593","$1,898",$385,2,45.7,1.0,7.9,6.3,39.1,13.1,8.9,2.6,22.0,10.2,3.7,19.9,0.0,0.0,7.9,0.0,7.6,5.9,3.8,79.7,66.4,29.1,46.2,43.5,1.6,$719,"$2,077","$1,593",11101120628,0.3564,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1349.6071829405164
1798,433.0,49.4%,66,29.0,1.7,$671,"$1,517",$225,1.2,33.8,7.5,23.9,11.4,25.6,6.2,5.7,3.2,18.9,9.7,2.7,20.4,0.0,0.0,16.9,0.0,15.0,6.1,2.3,67.3,28.9,62.4,50.9,34.5,6.9,$510,"$1,080",$671,11101120629,0.3657,Rest of NSW,New South Wales,Newcastle and Lake Macquarie,1184.0306261963358
