,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
73,433.0,51.6%,37,45.0,3,"$2,921","$2,182",$367,2.1,63.0,3.3,6.9,2.7,24.4,20.8,13.3,6.3,11.4,23.2,3.6,11.4,0.0,0.0,3.9,0.0,23.7,8.4,5.5,60.6,73.5,23.8,71.7,25.0,1.6,"$1,228","$3,011","$2,921",10102101016,0.1938,Rest of NSW,New South Wales,Capital Region,2234.262125902993
74,508.0,49.2%,32,79.0,1.9,"$1,895","$1,603",$350,1.5,31.5,3.9,10.6,3.7,51.6,28.5,8.6,6.9,16.4,20.8,2.8,7.6,0.0,0.0,3.2,1.9,28.5,5.5,7.4,55.3,78.9,17.8,77.1,15.8,1.2,"$1,282","$2,513","$1,895",10102101017,0.1456,Rest of NSW,New South Wales,Capital Region,3489.010989010989
75,205.0,48.3%,38,12.0,2.6,"$2,833","$1,970",$505,1.9,52.2,2.5,7.0,0.0,36.3,37.6,10.8,7.0,10.8,15.9,5.1,4.5,0.0,0.0,2.5,3.2,17.0,11.5,7.0,59.5,75.8,19.7,71.4,26.1,0.0,"$1,586","$3,531","$2,833",10102101201,0.0899,Rest of NSW,New South Wales,Capital Region,2280.3114571746387
76,276.0,50.0%,39,0.0,3.3,"$4,463","$3,000",$690,2.7,65.2,1.9,4.8,0.0,28.5,41.1,13.5,1.4,11.6,17.4,1.9,5.3,0.0,0.0,3.4,0.0,27.9,11.8,4.4,54.0,77.3,24.6,66.9,23.1,1.9,"$1,711","$4,343","$4,463",10102101202,0.3118,Rest of NSW,New South Wales,Capital Region,885.1828094932648
77,607.0,51.0%,34,47.0,3.3,"$3,812","$2,318",$372,2.3,61.3,0.7,4.5,0.9,30.0,39.2,9.9,5.0,9.5,16.0,3.2,6.3,0.0,0.0,4.1,0.0,21.2,6.4,5.9,63.9,80.4,15.8,64.7,26.9,1.4,"$1,615","$4,068","$3,812",10102101203,0.5254,Rest of NSW,New South Wales,Capital Region,1155.310239817282
78,382.0,47.9%,34,15.0,3.7,"$4,772","$3,032",$440,2.7,70.6,1.1,4.5,0.0,24.2,41.9,9.8,3.4,8.3,20.4,4.2,5.3,0.0,0.0,4.5,0.0,22.1,10.3,5.4,62.3,86.0,14.0,69.7,27.2,1.3,"$1,834","$4,772","$4,772",10102101204,0.7836,Rest of NSW,New South Wales,Capital Region,487.4936191934661
79,320.0,48.1%,37,7.0,3.4,"$4,708","$2,599",$680,2.7,56.2,1.2,6.5,1.2,32.7,37.7,13.5,2.3,9.6,21.5,5.8,4.2,0.0,0.0,5.4,0.0,27.7,8.8,6.7,55.5,86.9,14.2,71.7,24.3,2.7,"$1,674","$4,704","$4,708",10102101205,0.1963,Rest of NSW,New South Wales,Capital Region,1630.15792154865
80,393.0,48.7%,41,9.0,3.2,"$4,926","$3,000",$670,2.6,63.5,1.0,5.4,0.0,31.4,41.3,11.7,5.7,7.0,18.1,7.3,2.9,0.0,0.0,2.2,0.0,23.8,10.1,5.4,60.6,80.6,19.4,63.0,28.3,1.2,"$1,658","$4,966","$4,926",10102101206,0.2317,Rest of NSW,New South Wales,Capital Region,1696.1588260681917
81,214.0,50.0%,42,10.0,2.6,"$2,694","$2,256",$460,2.3,44.8,4.4,10.9,6.6,33.3,14.8,8.7,6.6,16.4,20.8,3.3,7.1,0.0,0.0,8.2,0.0,15.4,5.6,4.7,70.6,74.9,20.2,73.0,19.7,0.0,"$1,206","$2,937","$2,694",10102101207,0.0875,Rest of NSW,New South Wales,Capital Region,2445.714285714286
82,418.0,46.7%,41,22.0,2.4,"$2,100","$2,100",$370,2,45.4,3.1,9.2,5.0,36.8,19.2,9.7,5.3,15.0,16.7,3.1,14.2,0.0,0.0,7.2,0.0,27.1,7.0,6.0,55.3,68.0,29.2,64.3,25.4,4.1,"$1,104","$2,613","$2,100",10102101208,0.3704,Rest of NSW,New South Wales,Capital Region,1128.509719222462
83,784.0,51.0%,38,15.0,3.5,"$3,608","$2,600",$350,2.8,60.7,3.0,3.0,2.3,32.1,26.6,12.2,3.5,9.5,23.7,3.6,8.9,0.0,0.0,5.9,0.0,30.2,8.2,5.0,53.5,76.2,20.9,67.4,28.9,1.5,"$1,397","$3,576","$3,608",10102101209,0.4409,Rest of NSW,New South Wales,Capital Region,1778.1809934225448
84,427.0,52.5%,38,22.0,2.7,"$2,779","$2,351",$550,2.2,50.9,4.3,9.5,2.9,31.2,33.5,9.8,4.6,10.4,17.1,2.6,9.8,0.0,0.0,4.3,0.0,25.9,6.5,8.5,56.4,76.6,21.7,73.2,21.5,1.5,"$1,418","$3,068","$2,779",10102101210,0.2186,Rest of NSW,New South Wales,Capital Region,1953.3394327538886
85,638.0,49.6%,35,28.0,3.3,"$3,874","$2,492",$550,2.5,61.0,1.9,5.6,0.8,31.4,37.8,12.4,3.9,8.1,18.0,3.3,7.9,0.0,0.0,5.6,0.0,28.6,9.2,8.3,54.0,83.1,16.5,65.2,28.4,1.5,"$1,430","$4,058","$3,874",10102101211,0.248,Rest of NSW,New South Wales,Capital Region,2572.5806451612902
86,350.0,55.1%,35,22.0,2.9,"$3,073","$2,370",$540,2.1,51.6,1.4,6.9,2.9,37.2,26.7,11.6,4.0,11.6,19.9,4.0,7.6,0.0,0.0,6.5,0.0,27.0,9.0,5.5,57.3,81.6,16.6,66.4,28.3,2.7,"$1,357","$3,308","$3,073",10102101212,0.1277,Rest of NSW,New South Wales,Capital Region,2740.79874706343
87,520.0,48.3%,42,18.0,2.8,"$3,250","$2,353",$580,2.5,64.5,1.9,4.5,2.1,26.4,28.8,11.4,4.5,12.1,19.5,3.1,10.5,0.0,0.0,4.5,0.0,23.3,7.6,4.5,61.4,74.5,22.9,65.8,26.2,1.3,"$1,492","$3,420","$3,250",10102101213,0.2624,Rest of NSW,New South Wales,Capital Region,1981.7073170731705
88,531.0,50.9%,38,20.0,3.2,"$3,646","$2,391",$450,2.4,63.2,1.7,4.5,1.2,28.1,34.4,13.4,3.1,9.4,16.7,2.6,8.3,0.0,0.0,3.3,0.0,21.3,9.0,7.3,59.9,72.2,24.3,65.7,26.5,2.0,"$1,527","$3,692","$3,646",10102101214,0.2173,Rest of NSW,New South Wales,Capital Region,2443.6263230556833
89,488.0,51.9%,37,34.0,2.7,"$2,611","$2,277",$540,2.2,56.0,3.3,10.1,1.4,27.9,32.5,11.2,7.4,8.7,17.2,0.0,9.0,0.0,0.0,5.5,0.0,32.9,6.0,6.2,52.2,72.7,23.8,70.3,25.2,3.0,"$1,420","$2,971","$2,611",10102101215,0.2279,Rest of NSW,New South Wales,Capital Region,2141.290039491005
90,308.0,47.8%,39,18.0,2.9,"$3,166","$2,166",$565,2.1,58.9,1.7,8.3,2.1,24.5,36.1,10.4,7.5,11.2,14.9,2.9,7.9,0.0,0.0,3.3,0.0,19.2,12.2,6.1,62.5,72.6,27.0,67.4,24.0,1.7,"$1,463","$3,308","$3,166",10102101216,0.1429,Rest of NSW,New South Wales,Capital Region,2155.3533939818053
91,51.0,38.9%,54,,2.1,"$1,374","$2,600",$350,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10102101217,2.4495,Rest of NSW,New South Wales,Capital Region,20.82057562767912
92,497.0,50.4%,35,36.0,2.5,"$2,215","$2,100",$430,2.1,44.8,3.0,8.3,2.8,40.3,27.5,10.8,5.5,13.4,17.9,3.5,12.1,0.0,0.0,3.3,0.0,19.5,9.3,5.4,63.4,77.8,20.4,68.3,24.3,2.9,"$1,192","$2,661","$2,215",10102101218,0.2145,Rest of NSW,New South Wales,Capital Region,2317.016317016317
93,634.0,49.4%,35,90.0,2.1,"$1,862","$1,901",$345,1.7,37.9,4.5,11.6,3.0,43.8,26.7,8.7,5.3,15.0,16.3,3.2,7.4,0.0,0.0,5.9,0.8,26.2,8.8,4.9,51.9,70.6,20.3,71.6,23.3,2.4,"$1,161","$2,299","$1,862",10102101219,0.2709,Rest of NSW,New South Wales,Capital Region,2340.3469915097826
94,460.0,54.5%,35,25.0,2.7,"$2,333","$1,950",$375,2,50.3,3.4,9.8,5.6,32.1,21.8,7.5,3.6,19.0,18.4,2.5,12.8,0.0,0.0,6.4,1.1,25.6,7.0,4.6,58.8,69.8,24.6,66.8,22.0,5.6,"$1,148","$2,542","$2,333",10102101220,0.315,Rest of NSW,New South Wales,Capital Region,1460.3174603174602
95,317.0,48.0%,29,42.0,3.2,"$2,874","$2,167",$325,2.2,55.6,3.9,5.2,2.2,35.8,26.7,9.9,9.5,17.2,15.9,2.6,8.2,0.0,0.0,6.0,0.0,23.9,7.1,7.1,61.8,85.3,15.5,67.7,21.7,2.5,"$1,245","$2,856","$2,874",10102101221,0.1594,Rest of NSW,New South Wales,Capital Region,1988.7076537013804
96,507.0,50.0%,38,34.0,2.9,"$2,784","$2,250",$460,2.2,53.3,2.8,5.2,4.5,34.8,33.0,10.5,6.0,11.5,18.8,5.0,6.0,0.0,0.0,5.2,0.0,20.0,7.7,6.3,65.1,78.8,19.5,69.8,26.0,1.0,"$1,309","$2,976","$2,784",10102101222,0.2016,Rest of NSW,New South Wales,Capital Region,2514.8809523809523
97,613.0,55.3%,36,52.0,2.6,"$2,374","$2,167",$480,1.8,48.6,2.6,10.3,3.2,34.0,35.8,12.4,3.9,8.6,12.0,2.4,9.6,0.0,0.0,3.6,0.0,26.6,5.3,8.4,51.8,68.3,24.4,68.0,20.7,1.9,"$1,300","$2,710","$2,374",10102101223,0.359,Rest of NSW,New South Wales,Capital Region,1707.5208913649026
98,528.0,49.4%,45,20.0,2.9,"$3,874","$2,500",$485,2.3,59.8,1.3,6.1,2.9,28.5,38.7,11.5,4.7,6.3,16.6,4.5,7.4,0.0,0.0,3.1,0.0,20.8,9.2,6.3,62.3,71.7,24.3,65.2,31.3,2.5,"$1,503","$4,408","$3,874",10102101224,0.3313,Rest of NSW,New South Wales,Capital Region,1593.7217023845458
99,528.0,49.4%,45,20.0,2.9,"$3,874","$2,500",$485,2.3,59.8,1.3,6.1,2.9,28.5,38.7,11.5,4.7,6.3,16.6,4.5,7.4,0.0,0.0,3.1,0.0,20.8,9.2,6.3,62.3,71.7,24.3,65.2,31.3,2.5,"$1,503","$4,408","$3,874",10102101225,1.4218,Rest of NSW,New South Wales,Capital Region,371.3602475734984
100,528.0,49.4%,45,20.0,2.9,"$3,874","$2,500",$485,2.3,59.8,1.3,6.1,2.9,28.5,38.7,11.5,4.7,6.3,16.6,4.5,7.4,0.0,0.0,3.1,0.0,20.8,9.2,6.3,62.3,71.7,24.3,65.2,31.3,2.5,"$1,503","$4,408","$3,874",10102101226,2.195,Rest of NSW,New South Wales,Capital Region,240.5466970387244
101,437.0,49.4%,41,5.0,3.5,"$5,139","$3,080",$700,2.7,61.8,3.4,5.7,0.0,28.0,44.8,10.8,2.5,6.5,17.0,2.3,4.2,0.0,0.0,5.7,0.0,24.5,10.6,7.9,55.2,81.9,16.1,63.3,28.0,3.5,"$1,653","$4,983","$5,139",10102101227,0.2564,Rest of NSW,New South Wales,Capital Region,1704.3681747269889
102,396.0,51.8%,37,18.0,2.5,"$2,299","$2,158",$460,2,50.3,0.9,7.2,3.5,36.8,22.0,11.9,6.3,13.2,14.5,3.1,11.0,0.0,0.0,7.2,0.0,15.8,4.8,3.8,70.4,70.1,25.5,70.4,19.3,1.3,"$1,223","$2,764","$2,299",10102101228,0.1857,Rest of NSW,New South Wales,Capital Region,2132.471728594507
103,446.0,49.2%,34,41.0,2.6,"$1,797","$1,900",$295,1.9,37.7,6.3,12.3,3.0,42.2,15.7,7.2,4.2,13.0,16.3,3.9,19.9,0.0,0.0,10.8,0.0,22.2,6.6,4.3,58.4,67.2,25.9,60.5,27.8,7.2,$880,"$2,107","$1,797",10102101229,0.1981,Rest of NSW,New South Wales,Capital Region,2251.3881877839476
104,208.0,49.8%,34,14.0,2.6,"$1,312","$1,517",$238,1.7,34.0,5.9,10.5,3.9,44.4,7.8,7.2,3.9,17.0,15.0,7.2,19.0,0.0,0.0,10.5,2.6,16.7,7.1,6.2,57.1,46.4,40.5,50.7,38.0,8.5,$583,"$1,575","$1,312",10102101230,0.0774,Rest of NSW,New South Wales,Capital Region,2687.33850129199
105,326.0,51.6%,45,19.0,2.7,"$3,527","$3,033",$458,2.2,57.8,2.7,7.6,4.2,25.1,33.8,13.3,6.5,9.1,15.6,2.7,11.0,0.0,0.0,2.7,0.0,28.0,7.4,5.5,55.7,68.1,28.5,65.9,27.9,6.1,"$1,521","$3,531","$3,527",10102101231,0.356,Rest of NSW,New South Wales,Capital Region,915.7303370786517
106,470.0,50.0%,39,22.0,3,"$4,058","$2,383",$550,2.4,61.9,3.2,5.1,0.8,29.2,40.8,10.8,2.7,8.1,16.8,4.6,9.2,0.0,0.0,5.4,0.0,22.0,7.6,6.6,63.2,82.2,16.8,66.8,30.6,0.0,"$1,621","$4,229","$4,058",10102101232,0.2009,Rest of NSW,New South Wales,Capital Region,2339.47237431558
107,425.0,53.2%,31,30.0,2.4,"$2,377","$1,950",$490,1.7,47.2,5.1,7.9,0.0,38.9,28.5,17.4,7.3,13.9,16.8,2.5,3.2,0.0,0.0,1.6,0.0,27.4,7.6,6.2,52.7,84.5,8.9,74.5,17.6,1.5,"$1,519","$2,708","$2,377",10102161001,0.0848,Rest of NSW,New South Wales,Capital Region,5011.792452830188
108,324.0,52.9%,32,13.0,3,"$3,687","$2,600",$365,2.1,70.5,3.0,5.1,3.0,22.2,38.0,20.5,3.0,9.8,13.2,1.7,4.7,0.0,0.0,0.0,0.0,27.1,5.9,7.2,57.3,82.1,13.7,72.9,15.6,1.6,"$1,780","$3,727","$3,687",10102161002,0.1804,Rest of NSW,New South Wales,Capital Region,1796.0088691796009
109,646.0,47.8%,30,44.0,3.3,"$3,335","$2,600",$700,2.1,57.7,2.9,5.9,0.7,33.5,37.1,12.0,6.8,11.3,17.0,2.5,4.1,0.0,0.0,3.4,0.0,30.3,8.8,6.0,51.5,85.7,12.2,70.4,18.5,2.4,"$1,592","$3,289","$3,335",10102161003,0.2048,Rest of NSW,New South Wales,Capital Region,3154.296875
110,273.0,52.1%,30,28.0,2.9,"$3,374","$2,800",$320,2,62.7,1.6,6.7,1.6,26.9,36.8,17.6,3.6,14.0,12.4,1.6,6.7,0.0,0.0,0.0,0.0,24.2,6.7,9.3,58.7,87.6,10.9,76.9,15.4,1.8,"$1,643","$3,444","$3,374",10102161004,0.075,Rest of NSW,New South Wales,Capital Region,3640.0
111,451.0,51.8%,32,16.0,3.3,"$3,526","$2,700",$375,2.1,67.8,0.0,3.6,0.0,27.4,37.8,15.0,2.6,13.4,15.3,3.6,4.6,0.0,0.0,2.6,1.3,30.4,9.2,4.8,53.6,85.0,13.0,72.4,20.3,1.1,"$1,655","$3,526","$3,526",10102161005,0.1131,Rest of NSW,New South Wales,Capital Region,3987.62157382847
112,445.0,49.2%,31,9.0,3.4,"$3,874","$2,846",$680,2.2,70.6,1.0,4.5,1.0,23.8,32.2,15.0,5.6,10.1,14.3,2.8,7.0,0.0,0.0,1.7,0.0,23.8,6.7,6.5,54.6,78.7,15.0,77.8,16.9,1.3,"$1,681","$3,874","$3,874",10102161006,0.1334,Rest of NSW,New South Wales,Capital Region,3335.832083958021
113,409.0,50.0%,31,30.0,2.7,"$3,050","$2,400",$550,1.9,55.2,1.9,3.8,1.3,38.5,33.1,14.8,6.3,11.4,15.5,2.8,5.4,0.0,0.0,2.5,0.0,30.7,5.0,4.0,58.1,86.1,8.8,70.0,19.0,1.1,"$1,545","$3,214","$3,050",10102161007,0.0951,Rest of NSW,New South Wales,Capital Region,4300.736067297581
114,289.0,49.7%,33,13.0,3.4,"$3,405","$2,550",$633,2.1,66.3,4.5,3.5,0.0,28.2,28.2,15.3,5.0,13.9,16.8,5.0,5.9,0.0,0.0,4.0,0.0,23.6,5.5,6.8,60.3,77.7,21.3,69.4,18.5,1.9,"$1,481","$3,538","$3,405",10102161008,0.1365,Rest of NSW,New South Wales,Capital Region,2117.2161172161173
115,260.0,51.7%,34,3.0,3.3,"$3,471","$2,622",$720,2.1,60.4,0.0,6.2,4.2,31.2,28.1,12.5,2.6,16.7,17.2,3.6,9.4,0.0,0.0,6.2,0.0,22.5,9.2,6.9,61.5,78.6,21.4,66.2,23.8,3.3,"$1,426","$3,750","$3,471",10102161009,0.1524,Rest of NSW,New South Wales,Capital Region,1706.0367454068241
116,411.0,50.6%,30,45.0,3,"$3,076","$2,399",$365,2.1,61.2,1.5,5.9,1.1,29.7,35.5,16.1,4.0,8.4,17.9,1.5,4.0,0.0,0.0,5.1,0.0,20.0,6.7,9.4,58.4,84.2,10.6,69.6,22.6,1.3,"$1,571","$3,227","$3,076",10102161010,0.1393,Rest of NSW,New South Wales,Capital Region,2950.466618808327
117,409.0,46.7%,33,28.0,3.2,"$3,567","$2,624",$655,2.2,66.1,3.2,6.4,1.8,23.7,37.1,13.4,5.3,9.9,13.8,2.5,6.4,0.0,0.0,3.5,0.0,21.8,9.2,6.2,59.7,84.8,12.0,67.5,22.5,2.5,"$1,731","$3,583","$3,567",10102161011,0.2336,Rest of NSW,New South Wales,Capital Region,1750.8561643835617
118,379.0,51.9%,32,15.0,3.4,"$3,916","$2,829",$700,2.3,65.2,1.6,4.8,0.0,27.6,42.4,15.6,5.2,8.8,12.0,1.2,5.6,0.0,0.0,0.0,0.0,27.3,7.3,8.3,51.9,84.8,12.8,70.8,21.7,0.0,"$1,826","$3,839","$3,916",10102161012,0.1089,Rest of NSW,New South Wales,Capital Region,3480.257116620753
119,526.0,52.3%,31,16.0,3.3,"$3,555","$2,496",$660,2.2,70.7,1.7,3.6,1.1,24.3,39.2,9.7,5.8,14.1,15.2,2.5,4.1,0.0,0.0,1.7,0.0,33.8,9.4,3.9,47.6,86.2,7.5,69.2,22.1,2.6,"$1,664","$3,559","$3,555",10102161013,0.2197,Rest of NSW,New South Wales,Capital Region,2394.1738734638143
120,485.0,50.9%,30,12.0,3,"$3,333","$2,600",$600,2.1,59.3,1.4,6.1,0.8,30.9,35.4,10.0,5.6,13.1,19.2,4.2,5.8,0.0,0.0,1.7,1.4,38.4,5.9,5.5,47.0,86.9,8.4,71.5,18.9,1.3,"$1,578","$3,339","$3,333",10102161014,4.9075,Rest of NSW,New South Wales,Capital Region,98.82832399388691
121,491.0,47.6%,31,27.0,3.3,"$3,658","$2,502",$610,2.2,66.2,4.2,4.2,0.0,24.6,36.8,13.1,5.6,10.1,15.7,4.5,6.2,0.0,0.0,2.1,0.0,28.0,8.0,6.6,56.0,89.6,8.6,70.2,21.2,1.3,"$1,724","$3,697","$3,658",10102161015,0.1319,Rest of NSW,New South Wales,Capital Region,3722.517058377559
122,278.0,49.4%,47,5.0,2.8,"$3,107","$2,500",$450,2.6,58.7,1.8,9.8,4.0,24.9,40.4,9.3,4.4,7.6,15.6,2.2,8.9,0.0,0.0,6.7,0.0,19.6,9.6,6.7,61.1,69.3,28.4,60.3,26.9,3.2,"$1,258","$3,150","$3,107",10102161101,12.528,Rest of NSW,New South Wales,Capital Region,22.19029374201788
123,226.0,47.1%,45,6.0,3,"$3,643","$2,250",$610,3,52.9,2.6,6.9,0.0,35.4,39.7,10.6,5.3,12.2,11.1,2.1,8.5,0.0,0.0,1.6,0.0,13.3,8.2,9.0,68.2,77.8,20.1,67.3,27.2,4.1,"$1,478","$3,714","$3,643",10102161102,6.1138,Rest of NSW,New South Wales,Capital Region,36.96555333834931
124,220.0,47.9%,44,0.0,2.9,"$3,285","$2,600",$696,2.8,55.4,4.0,9.7,2.3,30.3,44.6,13.1,2.9,13.7,11.4,2.3,8.0,0.0,0.0,3.4,0.0,20.0,12.7,5.5,60.0,73.1,22.9,63.3,30.5,0.0,"$1,518","$3,321","$3,285",10102161103,5.5006,Rest of NSW,New South Wales,Capital Region,39.9956368396175
125,379.0,53.2%,38,7.0,2.8,"$2,727","$2,167",$450,2.5,53.2,0.0,11.6,3.0,31.2,21.9,9.6,5.6,16.9,15.0,3.0,8.6,0.0,0.0,4.7,0.0,15.0,6.1,5.3,67.6,70.4,25.9,67.0,22.2,2.8,"$1,184","$3,071","$2,727",10102161104,257.8052,Rest of NSW,New South Wales,Capital Region,1.4701022322280544
126,335.0,48.5%,44,7.0,2.8,"$3,285","$3,077",$500,2.8,64.6,1.1,6.0,2.6,26.1,35.8,11.6,1.9,14.2,13.8,2.6,8.2,0.0,0.0,4.1,0.0,18.4,7.2,5.1,61.4,69.0,24.6,66.5,25.9,3.2,"$1,276","$3,785","$3,285",10102161105,37.9166,Rest of NSW,New South Wales,Capital Region,8.835180369547903
127,460.0,49.6%,39,18.0,3.1,"$3,181","$2,542",$620,2.6,63.1,2.8,5.3,1.4,27.4,25.7,12.3,6.4,10.3,16.8,5.3,7.8,0.0,0.0,5.6,0.0,22.0,6.2,5.1,63.9,77.4,19.0,67.1,28.2,1.8,"$1,297","$3,204","$3,181",10102161106,0.3951,Rest of NSW,New South Wales,Capital Region,1164.262212098203
128,463.0,48.3%,41,14.0,2.6,"$1,947","$1,961",$400,2.5,60.2,2.4,6.2,2.4,27.4,22.5,9.2,2.7,13.6,11.4,3.8,14.6,0.0,0.0,6.8,0.0,11.0,6.2,8.6,64.3,66.7,26.0,64.6,24.0,5.3,$900,"$2,150","$1,947",10102161107,398.2563,Rest of NSW,New South Wales,Capital Region,1.162567924223672
129,472.0,49.1%,47,3.0,2.8,"$2,727","$2,448",$335,2.7,61.7,2.8,6.7,2.1,27.5,33.4,8.5,3.9,15.2,15.7,1.8,9.3,0.0,0.0,4.1,0.0,14.6,10.0,5.1,64.3,71.5,24.7,65.1,27.0,2.9,"$1,279","$3,053","$2,727",10102161108,52.9216,Rest of NSW,New South Wales,Capital Region,8.91885354940138
130,528.0,49.4%,34,12.0,2.9,"$3,241","$2,518",$600,2.3,69.7,1.3,6.3,1.1,22.4,30.1,16.6,7.7,17.7,14.5,2.1,5.0,0.0,0.0,2.1,0.0,15.5,10.0,6.4,65.8,85.8,13.2,68.9,20.9,1.8,"$1,615","$3,310","$3,241",10102161109,0.4628,Rest of NSW,New South Wales,Capital Region,1140.8815903197926
131,351.0,48.8%,47,5.0,2.8,"$3,100","$2,108",$550,3,62.4,3.6,7.9,1.8,25.4,44.1,7.9,1.8,11.8,15.1,2.9,5.7,0.0,0.0,2.5,0.0,19.8,6.9,6.3,65.8,67.4,30.5,68.1,26.1,1.6,"$1,523","$3,643","$3,100",10102161110,15.4456,Rest of NSW,New South Wales,Capital Region,22.72491842336976
132,489.0,44.7%,47,15.0,2.4,"$1,678","$2,600",$360,2.3,39.6,7.1,11.9,4.8,36.2,15.1,6.4,3.0,9.4,12.6,2.5,9.4,0.0,0.0,7.8,0.9,22.4,5.6,4.6,38.9,43.0,24.9,66.5,29.8,3.2,$939,"$2,288","$1,678",10102161111,11.9649,Rest of NSW,New South Wales,Capital Region,40.869543414487374
133,303.0,48.0%,36,0.0,3.5,"$3,542","$2,600",$650,2.8,63.8,1.7,2.6,0.0,31.4,21.8,19.7,7.4,14.0,16.6,1.3,11.4,0.0,0.0,5.7,0.0,14.9,9.6,5.0,70.5,80.8,17.0,61.1,31.4,0.0,"$1,217","$3,478","$3,542",10102161112,0.1721,Rest of NSW,New South Wales,Capital Region,1760.6042998256828
134,389.0,53.5%,43,3.0,2.8,"$3,250","$2,947",$460,2.8,61.6,1.0,6.5,1.3,28.4,33.2,10.6,3.2,15.8,13.5,1.0,8.7,0.0,0.0,3.2,0.0,16.4,5.7,7.5,67.0,75.2,23.2,61.4,28.3,1.7,"$1,370","$3,527","$3,250",10102161113,19.0083,Rest of NSW,New South Wales,Capital Region,20.464744348521435
135,156.0,45.2%,41,10.0,2.8,"$2,562","$2,400",$360,2.6,59.1,5.5,8.7,0.0,29.9,25.2,7.9,6.3,14.2,11.0,0.0,4.7,0.0,0.0,14.2,0.0,6.5,3.9,7.2,72.5,63.0,33.1,72.5,20.0,5.0,"$1,171","$2,750","$2,562",10102161114,203.7326,Rest of NSW,New South Wales,Capital Region,0.7657095624362522
136,312.0,49.2%,44,3.0,3.1,"$2,928","$2,600",$386,3.1,55.0,3.1,4.6,2.7,33.5,28.1,9.2,2.3,15.4,18.1,3.1,10.0,0.0,0.0,8.1,0.0,27.0,5.8,9.3,56.9,64.6,31.9,60.7,32.7,3.0,"$1,037","$2,937","$2,928",10102161115,2.6732,Rest of NSW,New South Wales,Capital Region,116.71405057608858
137,323.0,51.7%,44,6.0,3.2,"$3,549","$2,578",$370,2.9,56.2,1.9,5.2,1.5,34.1,37.1,9.4,1.1,10.5,16.5,4.1,8.2,0.0,0.0,4.1,0.0,16.0,9.6,7.1,60.6,72.3,22.5,67.4,23.3,4.7,"$1,201","$3,625","$3,549",10102161116,5.7678,Rest of NSW,New South Wales,Capital Region,56.00055480425812
138,250.0,52.0%,43,4.0,2.8,"$3,428","$2,383",$350,2.8,58.2,0.0,3.3,2.8,35.2,38.5,13.6,2.8,10.8,11.3,3.3,6.6,0.0,0.0,5.2,0.0,10.4,9.6,8.3,65.0,72.3,22.5,66.2,28.6,0.0,"$1,187","$3,399","$3,428",10102161117,88.1252,Rest of NSW,New South Wales,Capital Region,2.836872994330793
139,494.0,46.3%,48,10.0,3,"$3,312","$2,546",$760,3.1,63.5,2.9,4.5,3.6,25.3,31.0,11.9,3.6,11.9,16.0,1.4,10.0,0.0,0.0,5.3,0.0,23.2,7.4,5.6,59.3,69.2,28.4,64.1,27.2,2.4,"$1,211","$3,266","$3,312",10102161118,9.6589,Rest of NSW,New South Wales,Capital Region,51.144540268560604
140,456.0,50.7%,34,17.0,3.2,"$3,437","$2,600",$640,2.5,59.9,1.2,4.7,0.9,33.0,28.6,12.1,8.6,15.3,16.5,4.1,9.1,0.0,0.0,3.5,0.0,18.0,8.4,6.3,65.6,81.7,16.2,65.3,23.8,2.5,"$1,433","$3,517","$3,437",10102161119,0.4634,Rest of NSW,New South Wales,Capital Region,984.0310746655158
141,300.0,44.7%,48,10.0,2.3,"$1,987","$1,832",$280,2.4,55.3,5.3,9.5,5.3,28.2,20.2,13.4,4.6,14.1,12.2,5.0,11.5,0.0,0.0,6.5,0.0,15.3,5.6,5.0,65.1,68.3,24.4,59.8,21.8,8.4,$974,"$2,250","$1,987",10102161120,714.5186,Rest of NSW,New South Wales,Capital Region,0.41986310783232234
142,129.0,51.6%,45,0.0,2.5,"$2,416","$2,600",$405,2.8,58.3,2.9,13.6,2.9,26.2,30.1,11.7,0.0,15.5,20.4,2.9,14.6,0.0,0.0,3.9,0.0,4.0,6.4,3.2,77.6,70.9,23.3,65.8,23.3,0.0,"$1,163","$3,031","$2,416",10102161121,104.7538,Rest of NSW,New South Wales,Capital Region,1.2314589065026758
143,367.0,50.9%,51,3.0,2.8,"$2,799","$2,600",$600,2.7,56.7,1.9,8.0,4.8,29.3,42.4,12.7,2.5,9.2,10.5,1.0,6.4,0.0,0.0,6.1,0.0,24.9,6.8,5.5,62.0,64.3,34.7,57.4,28.7,2.0,"$1,155","$3,083","$2,799",10102161122,40.8743,Rest of NSW,New South Wales,Capital Region,8.9787470366465
